navn,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
Midtfyn Provsti,Midtfyn,Provsti,Provsti,1,6,1974-03-01,9999-12-31,no,0.0,55.2498,10.556411,
Midtfyns Lægekreds,Midtfyns,Lægekreds,Laegekreds,2,21,1915-03-27,2006-12-31,no,1.81,55.403583,10.416462,
Midtjylland-Nordjylland Landsdelskreds,Midtjylland-Nordjylland,Landsdelskreds,Landsdelskreds,1,3,2007-01-01,9999-12-31,no,0.0,56.552451,9.49994,
Midtlollands Lægekreds,Midtlollands,Lægekreds,Laegekreds,1,3,1915-03-27,1926-02-01,no,0.0,54.760467,11.431624,
Mikkelborg Ejerlav,Mikkelborg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.909658,12.522835,
Mindstrup Ejerlav,Mindstrup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.832603,9.415842,
Minedal Ejerlav,Minedal,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.384095,9.912546,
Minnislyst Ejerlav,Minnislyst,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.597797,11.687439,
Mintebjerg Ejerlav,Mintebjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.908727,9.940075,
Mintebjærg Afstemningsområde,Mintebjærg,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.908496,9.93654,
Mist Husum Ejerlav,Mist Husum,Ejerlav,Ejerlav,1,1,1000-01-01,1870-12-31,no,0.0,55.140062,8.710063,
Mjallerup Ejerlav,Mjallerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.943972,9.287588,
Mjang Afstemningsområde,Mjang,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.938905,9.91367,
Mjang Ejerlav,Mjang,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,54.938807,9.913858,
Mjels Ejerlav,Mjels,Ejerlav,Ejerlav,2,5,1000-01-01,9999-12-31,yes,105.85,,,"132918@55.0231,9.6966 | 128072@56.9262,9.9172"
Mjelsgaard gods,Mjelsgaard,Birk,Birk,1,1,1676-07-01,1723-07-02,no,0.0,55.023796,9.736403,
Mjelsgård Ejerlav,Mjelsgård,Ejerlav,Ejerlav,1,1,1000-01-01,1870-12-31,no,0.0,55.031544,9.705281,
Mjolden Afstemningsområde,Mjolden,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.117532,8.733125,
Mjolden Ejerlav,Mjolden,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.117532,8.733182,
Mjolden Sogn,Mjolden,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,55.122126,8.741228,
Mjolden Sognekommune,Mjolden,Sognekommune,Sognekommune,2,3,1844-07-01,1970-03-31,no,0.0,55.122122,8.741215,
Mjolden-Randerup Pastorat,Mjolden-Randerup,Pastorat,Pastorat,1,1,1921-07-02,1924-07-01,no,0.0,55.108769,8.738078,
Mjøls Afstemningsområde,Mjøls,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.070324,9.297068,
Mjøls Ejerlav,Mjøls,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.070139,9.297199,
Moderup Ejerlav,Moderup,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,no,0.35,55.516763,10.12982,
Moesgård Ejerlav,Moesgård,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,56.17,,,"130275@56.0888,10.2274 | 131874@55.7301,8.5430"
Moeskær Ejerlav,Moeskær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.416871,10.229084,
Mogensbæk Ejerlav,Mogensbæk,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.51428,10.180751,
Mogenstrup Ejerlav,Mogenstrup,Ejerlav,Ejerlav,5,11,1000-01-01,9999-12-31,yes,158.06,,,"129885@56.4190,10.5914 | 125579@55.1887,11.8672 | 129434@56.6820,9.1090 | 131547@56.4724,8.9643 | 124680@55.6275,11.6466"
Mogenstrup Sogn,Mogenstrup,Sogn,Sogn,1,6,1000-01-01,9999-12-31,no,0.0,55.181517,11.862512,
Mojbøl Ejerlav,Mojbøl,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,55.316355,9.170335,
Moldbjerg Ejerlav,Moldbjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.957674,9.736163,
Molger Ejerlav,Molger,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.892594,9.698681,
Mollerup Ejerlav,Mollerup,Ejerlav,Ejerlav,4,9,1000-01-01,9999-12-31,yes,146.11,,,"130418@56.1514,9.7283 | 129033@56.4824,9.6767 | 132582@55.0243,8.7955 | 128824@56.7828,8.7048"
Mollerup Sogn,Mollerup,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,56.782789,8.704767,
Mols Geografisk Herred,Mols Geografisk,Geografisk Herred,Geografisk_Herred,1,15,1000-01-01,1970-03-30,no,0.0,56.202347,10.567978,
Mols Herred,Mols,Herred,Herred,1,1,1000-01-01,1687-12-17,no,0.0,56.207833,10.511089,
Mols Herreds Provsti,Mols Herreds,Provsti,Provsti,1,1,1000-01-01,1812-07-01,no,0.0,56.201495,10.5732,
Moltkenberg Ejerlav,Moltkenberg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.683406,9.087595,
Moltkenborg Birk,Moltkenborg,Birk,Birk,1,2,1688-05-16,1833-05-22,no,0.0,55.212378,10.704716,
Moltrup Afstemningsområde,Moltrup,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.288237,9.463697,
Moltrup Ejerlav,Moltrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.278672,9.455153,
Moltrup Sogn,Moltrup,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.292255,9.444856,
Moltrup Sognekommune,Moltrup,Sognekommune,Sognekommune,1,1,1921-04-01,1970-03-31,no,0.0,55.292255,9.444878,
Mommark Ejerlav,Mommark,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.92174,10.022006,
Monbjerg Ejerlav,Monbjerg,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.968006,9.788674,
Mondrup Ejerlav,Mondrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.315278,9.823648,
Monsholt Skov Ejerlav,Monsholt Skov,Ejerlav,Ejerlav,1,1,1739-07-03,9999-12-31,no,0.0,55.321542,12.131719,
Monstrup Ejerlav,Monstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.708502,9.907546,
Morild Ejerlav,Morild,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.378368,10.227288,
Morre Skov Ejerlav,Morre Skov,Ejerlav,Ejerlav,1,1,1745-12-31,9999-12-31,no,0.0,55.288485,12.297011,
Mors Lægekreds,Mors,Lægekreds,Laegekreds,1,9,1915-03-27,1970-03-31,no,0.0,56.79903,8.729297,
Mors Vestre Vurderingskreds,Mors Vestre,Vurderingskreds,Vurderingskreds,1,5,1924-01-01,1970-03-31,no,0.0,56.829073,8.711034,
Mors vestre Skyldkreds,Mors vestre,Skyldkreds,Skyldkreds,1,5,1903-05-15,1923-12-31,no,0.0,56.82947,8.711252,
Mors Østre Vurderingskreds,Mors Østre,Vurderingskreds,Vurderingskreds,1,5,1924-01-01,1970-03-31,no,0.0,56.755665,8.746092,
Mors østre Skyldkreds,Mors østre,Skyldkreds,Skyldkreds,1,1,1903-05-15,1923-12-31,no,0.0,56.755597,8.745959,
Mors-Lødderup-Elsø Pastorat,Mors-Lødderup-Elsø,Pastorat,Pastorat,1,2,1000-01-01,1939-07-02,no,0.0,56.771332,8.798229,
Morsbøl Ejerlav,Morsbøl,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.746123,8.843,
Morsholt Ejerlav,Morsholt,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.942428,10.144575,
Morsø Kommune,Morsø,Kommune,Kommune,2,9,1970-04-01,9999-12-31,no,0.0,56.799143,8.729536,
Morsø Nørre Geografisk Herred,Morsø Nørre Geografisk,Geografisk Herred,Geografisk_Herred,1,7,1000-01-01,1970-03-30,no,0.0,56.867633,8.775526,
Morsø Nørre Herred,Morsø Nørre,Herred,Herred,1,1,1000-01-01,1687-11-26,no,0.0,56.867661,8.775682,
Morsø Nørre Herreds Provsti,Morsø Nørre Herreds,Provsti,Provsti,1,1,1000-01-01,1812-07-01,no,0.0,56.861121,8.763123,
Morsø Nørre og Sønder Herreder,Morsø Nørre og Sønder,Herred,Herred,1,9,1687-11-26,1919-10-01,no,0.0,56.79922,8.726141,
Morsø Sønder Geografisk Herred,Morsø Sønder Geografisk,Geografisk Herred,Geografisk_Herred,1,9,1000-01-01,1970-03-30,no,0.0,56.749849,8.690605,
Morsø Sønder Herred,Morsø Sønder,Herred,Herred,1,1,1000-01-01,1687-11-26,no,0.0,56.758726,8.696588,
Morsø Sønder Herreds Provsti,Morsø Sønder Herreds,Provsti,Provsti,1,2,1000-01-01,1812-07-01,no,0.0,56.755491,8.700439,
Morsø Sønder-Nørre Provsti,Morsø Sønder-Nørre,Provsti,Provsti,1,24,1834-07-02,9999-12-31,no,0.0,56.799132,8.729392,
Morsø vestre Vurderingskreds,Morsø vestre,Vurderingskreds,Vurderingskreds,1,8,1970-04-01,2002-05-16,no,0.0,56.823395,8.710019,
Morsø østre Vurderingskreds,Morsø østre,Vurderingskreds,Vurderingskreds,1,6,1970-04-01,2002-05-16,no,0.0,56.762578,8.75877,
Mortenstrup Ejerlav,Mortenstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.537031,11.882972,
Morud Ejerlav,Morud,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.445315,10.180268,
Morudskov Ejerlav,Morudskov,Ejerlav,Ejerlav,1,1,1745-12-31,9999-12-31,no,0.0,55.450959,10.172891,
Morum Ejerlav,Morum,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.772996,9.45324,
Mosbjerg Ejerlav,Mosbjerg,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,no,0.68,57.497937,10.242066,
Mosbjerg Sogn,Mosbjerg,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,57.513792,10.298826,
Mosbjerg Sognekommune,Mosbjerg,Sognekommune,Sognekommune,1,2,1900-01-01,1966-04-01,no,0.0,57.513792,10.298826,
Mosbjerg-Hørmested Pastorat,Mosbjerg-Hørmested,Pastorat,Pastorat,1,1,1770-07-02,1854-07-02,no,0.0,57.483412,10.274794,
Mosbjerg-Hørmested Sognekommune,Mosbjerg-Hørmested,Sognekommune,Sognekommune,1,2,1842-01-01,1900-01-01,no,0.0,57.483412,10.274794,
Mosbæk Ejerlav,Mosbæk,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.806378,9.608776,
Mosbøl Ejerlav,Mosbøl,Ejerlav,Ejerlav,2,4,1000-01-01,9999-12-31,yes,46.33,,,"131291@55.7912,8.5194 | 132633@54.9979,8.9747"
Mose Ejerlav,Mose,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.768195,11.709157,
Moseby Ejerlav,Moseby,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.841369,12.116224,
Mosebøl Ejerlav,Mosebøl,Ejerlav,Ejerlav,1,1,1000-01-01,1870-12-31,no,0.0,55.144904,8.782721,
Mosebølle Ejerlav,Mosebølle,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.183012,12.058595,
Mosede Ejerlav,Mosede,Ejerlav,Ejerlav,2,7,1000-01-01,9999-12-31,no,0.21,55.571597,12.273443,
Mosede Pastorat,Mosede,Pastorat,Pastorat,1,1,1978-09-03,9999-12-31,no,0.0,55.578585,12.273601,
Mosede Sogn,Mosede,Sogn,Sogn,1,1,1978-09-03,9999-12-31,no,0.0,55.578585,12.273601,
Mosegård Ejerlav,Mosegård,Ejerlav,Ejerlav,3,4,1000-01-01,9999-12-31,yes,57.92,,,"130775@55.8681,9.2384 | 125977@55.5087,10.6631 | 126358@55.4377,9.9094"
Moselund Ejerlav,Moselund,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,no,5.38,56.186245,9.297072,
Mosevrå Ejerlav,Mosevrå,Ejerlav,Ejerlav,1,3,1750-12-31,9999-12-31,no,0.0,55.597698,8.214542,
Mostgård Ejerlav,Mostgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.367121,9.362642,
Mostrup Ejerlav,Mostrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.574103,10.071585,
Mou Birk,Mou,Birk,Birk,1,1,1000-01-01,1687-11-26,no,0.0,56.912959,10.214104,
Mou Ejerlav,Mou,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,56.960318,10.200228,
Mou Pastorat,Mou,Pastorat,Pastorat,1,3,1770-07-02,1924-07-01,no,0.0,56.913075,10.214085,
Mou Sogn,Mou,Sogn,Sogn,1,7,1000-01-01,9999-12-31,no,0.0,56.913157,10.214192,
Mou Sognekommune,Mou,Sognekommune,Sognekommune,1,5,1842-01-01,1970-03-31,no,0.0,56.913157,10.214192,
Movtrup Ejerlav,Movtrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.710539,8.703963,
Muckadell Birk,Muckadell,Birk,Birk,1,1,1781-07-02,1919-10-01,no,0.0,55.211579,10.311496,
Muldbjerg Ejerlav,Muldbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.152982,8.468409,
Mullerup Ejerlav,Mullerup,Ejerlav,Ejerlav,3,7,1000-01-01,9999-12-31,yes,34.76,,,"124932@55.4906,11.2067 | 126477@55.4005,10.6778 | 126540@55.1620,10.6138"
Mullerød Ejerlav,Mullerød,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.197242,10.047167,
Mulstrup Ejerlav,Mulstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.40952,11.845982,
Mulvad Ejerlav,Mulvad,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.457354,8.695416,
Mummark Afstemningsområde,Mummark,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.921719,10.021962,
Mundelstrup Ejerlav,Mundelstrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.193754,10.065744,
Munkbro Ejerlav,Munkbro,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.301047,8.669823,
Munkdrup Ejerlav,Munkdrup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.417574,10.077723,
Munke Bjergby Ejerlav,Munke Bjergby,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.502538,11.52142,
Munke Bjergby Sogn,Munke Bjergby,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.504258,11.547891,
Munke Bjergby Sognekommune,Munke Bjergby,Sognekommune,Sognekommune,1,1,1906-04-01,1970-03-31,no,0.0,55.504591,11.548996,
Munke Bjergby-Bromme Sognekommune,Munke Bjergby-Bromme,Sognekommune,Sognekommune,1,1,1842-01-01,1906-04-01,no,0.0,55.493447,11.532945,
Munke Bjergby-Bromme-Kirke Flinterup Pastorat,Munke Bjergby-Bromme-Kirke Flinterup,Pastorat,Pastorat,1,1,1974-07-02,1979-07-02,no,0.0,55.497578,11.555704,
Munke Bjergby-Kirke Flinterup Pastorat,Munke Bjergby-Kirke Flinterup,Pastorat,Pastorat,1,1,1979-07-02,9999-12-31,no,0.0,55.506538,11.57553,
Munke Ejerlav,Munke,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.022172,10.269262,
Munkebjerg Pastorat,Munkebjerg,Pastorat,Pastorat,1,3,1953-06-01,9999-12-31,no,0.0,55.380851,10.406843,
Munkebjerg Sogn,Munkebjerg,Sogn,Sogn,1,3,1953-06-01,9999-12-31,no,0.0,55.380851,10.406843,
Munkebo Ejerlav,Munkebo,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.464238,10.562584,
Munkebo Kommune,Munkebo,Kommune,Kommune,1,3,1970-04-01,2006-12-31,no,0.0,55.426101,10.595229,
Munkebo Pastorat,Munkebo,Pastorat,Pastorat,1,5,1770-07-02,1924-07-01,no,0.0,55.452489,10.538818,
Munkebo Sogn,Munkebo,Sogn,Sogn,1,7,1000-01-01,9999-12-31,no,0.0,55.454014,10.538818,
Munkebo Sognekommune,Munkebo,Sognekommune,Sognekommune,1,4,1842-01-01,1970-03-31,no,0.0,55.453252,10.53768,
Munkebo-Drigstrup Pastorat,Munkebo-Drigstrup,Pastorat,Pastorat,1,4,1931-02-11,1979-03-01,no,0.0,55.45835,10.564058,
Munkegård Ejerlav,Munkegård,Ejerlav,Ejerlav,1,1,1000-01-01,1839-07-02,no,0.0,55.300596,8.848701,
Munkegårde Ejerlav,Munkegårde,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,yes,82.65,,,"124455@55.9926,12.4917 | 126424@55.4253,10.0566"
Munkerud Ejerlav,Munkerud,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.397198,10.297803,
Munkerup Ejerlav,Munkerup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.106655,12.366963,
Munkesø Ejerlav,Munkesø,Ejerlav,Ejerlav,1,1,1898-12-31,1964-07-01,no,0.0,55.302967,8.855745,
Munkholm Ejerlav,Munkholm,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.825451,9.633641,
Munklinde Ejerlav,Munklinde,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.226328,9.17628,
Munksjørup Ejerlav,Munksjørup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.881461,9.284089,
Muspyt Ejerlav,Muspyt,Ejerlav,Ejerlav,1,1,1000-01-01,1872-01-01,no,0.0,55.100939,9.195213,
Musse Geografisk Herred,Musse Geografisk,Geografisk Herred,Geografisk_Herred,1,19,1000-01-01,1970-03-30,no,0.0,54.760712,11.679873,
Musse Herred,Musse,Herred,Herred,1,32,1000-01-01,1919-10-01,no,0.0,54.729263,11.681915,
Musse Herreds Provsti,Musse Herreds,Provsti,Provsti,1,6,1000-01-01,1810-07-02,no,0.0,54.7596,11.674734,
Musse Sogn,Musse,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,54.725215,11.657062,
Mustedgård Ejerlav,Mustedgård,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.286062,10.159013,
Mustrup Ejerlav,Mustrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.047843,10.129294,
Musvang Ejerlav,Musvang,Ejerlav,Ejerlav,1,1,1000-01-01,1871-07-02,no,0.0,55.172801,9.05213,
Mygdal Sogn,Mygdal,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,57.529665,10.099325,
Mygind Ejerlav,Mygind,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,yes,60.7,,,"129820@56.3897,10.2204 | 126288@55.3060,9.9599"
Mygind Sogn,Mygind,Sogn,Sogn,1,1,1000-01-01,9999-12-31,no,0.0,56.389657,10.220434,
Mygind-Krogsbæk-Skørring Pastorat,Mygind-Krogsbæk-Skørring,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,56.36082,10.27621,
Mygind-Krogsbæk-Skørring Sognekommune,Mygind-Krogsbæk-Skørring,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,56.36082,10.27621,
Mygind-Krogsbæk-Skørring-Søby-Skader-Halling Pastorat,Mygind-Krogsbæk-Skørring-Søby-Skader-Halling,Pastorat,Pastorat,1,1,1969-11-01,1980-10-08,no,0.0,56.350539,10.24762,
Myllerup Ejerlav,Myllerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.329645,10.004488,
Mynderup Ejerlav,Mynderup,Ejerlav,Ejerlav,2,2,1000-01-01,9999-12-31,yes,123.74,,,"127784@57.3201,10.0596 | 126705@55.1016,10.4530"
Myrhøj Ejerlav,Myrhøj,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.800986,9.212928,
Myrtue Ejerlav,Myrtue,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.571244,8.306716,
Myrup Ejerlav,Myrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.180056,11.830576,
Måbjerg Ejerlav,Måbjerg,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.388456,8.619859,
Måbjerg Pastorat,Måbjerg,Pastorat,Pastorat,1,3,1974-07-02,9999-12-31,no,0.0,56.383199,8.608508,
Måbjerg Sogn,Måbjerg,Sogn,Sogn,1,9,1000-01-01,9999-12-31,no,0.0,56.383081,8.608403,
Måbjerg Sognekommune,Måbjerg,Sognekommune,Sognekommune,1,4,1842-01-01,1966-04-01,no,0.0,56.38307,8.608382,
Måbjerg-Mejrup Pastorat,Måbjerg-Mejrup,Pastorat,Pastorat,1,1,1810-12-31,1819-03-03,no,0.0,56.375075,8.67061,
Måde Ejerlav,Måde,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.459116,8.509054,
Måle Ejerlav,Måle,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.494462,10.708694,
Måløv Ejerlav,Måløv,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.752275,12.323975,
Måløv Sogn,Måløv,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,55.752588,12.31354,
Mårbjerggård Ejerlav,Mårbjerggård,Ejerlav,Ejerlav,1,1,1738-01-01,9999-12-31,no,0.0,56.438087,9.094324,
Mårbæk Ejerlav,Mårbæk,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.051853,9.054866,
Måre Ejerlav,Måre,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.26548,10.601808,
Måreskov Ejerlav,Måreskov,Ejerlav,Ejerlav,1,2,1739-07-03,9999-12-31,no,0.0,55.254723,10.567175,
Mårkær amt,Mårkær,Amt,Amt,1,1,1631-07-02,1777-07-02,no,0.0,54.945307,9.122758,
Mårslet Ejerlav,Mårslet,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.063668,10.159337,
Mårslet Pastorat,Mårslet,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,56.075603,10.181074,
Mårslet Sogn,Mårslet,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,56.075435,10.180419,
Mårslet Sognekommune,Mårslet,Sognekommune,Sognekommune,1,3,1842-01-01,1970-03-31,no,0.0,56.075266,10.179763,
Mårsø Ejerlav,Mårsø,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.730151,11.631239,
Mårum Ejerlav,Mårum,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.026029,12.277061,
Mårum Pastorat,Mårum,Pastorat,Pastorat,1,3,1770-07-02,1924-07-01,no,0.0,56.022599,12.269309,
Mårum Sogn,Mårum,Sogn,Sogn,1,6,1000-01-01,9999-12-31,no,0.0,56.022291,12.269205,
Mårum Tinghuse Ejerlav,Mårum Tinghuse,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.031034,12.299772,
Mårup Ejerlav,Mårup,Ejerlav,Ejerlav,2,3,1000-01-01,9999-12-31,no,21.7,56.137675,10.572559,
Mårup Sogn,Mårup,Sogn,Sogn,1,9,1000-01-01,9999-12-31,no,0.0,57.466474,9.799169,
Mårupgård Ejerlav,Mårupgård,Ejerlav,Ejerlav,1,5,1000-01-01,9999-12-31,no,0.0,57.463205,9.785685,
Måstrup Ejerlav,Måstrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,57.523189,10.280278,
Mærskengene Ejerlav,Mærskengene,Ejerlav,Ejerlav,1,4,1736-01-01,9999-12-31,no,0.0,55.927332,8.456681,
Mæsinge Sogn,Mæsinge,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,55.499009,10.631674,
Møballe Ejerlav,Møballe,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.947552,9.900695,
Møbjerg Ejerlav,Møbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.846339,8.944257,
Møborg Ejerlav,Møborg,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,56.393872,8.33982,
Møborg Sogn,Møborg,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,56.40517,8.351409,
Møborg Sognekommune,Møborg,Sognekommune,Sognekommune,1,2,1842-01-01,1962-04-01,no,0.0,56.405177,8.351385,
Møgelballe Ejerlav,Møgelballe,Ejerlav,Ejerlav,1,1,1000-01-01,1867-09-22,no,0.0,55.311882,9.029974,
Møgelbjerg Ejerlav,Møgelbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.465996,9.204933,
Møgelby Ejerlav,Møgelby,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.239977,9.803113,
Møgelkær Ejerlav,Møgelkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.793855,9.907597,
Møgelmose Ejerlav,Møgelmose,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,57.136045,10.03571,
Møgelthorum Ejerlav,Møgelthorum,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.748205,9.077571,
Møgeltønder Afstemningsområde,Møgeltønder,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,54.945136,8.821234,
Møgeltønder Birk og Højer Herreds Provsti,Møgeltønder Birk og Højer Herreds,Provsti,Provsti,1,2,1000-01-01,1797-07-02,no,0.0,54.971323,8.75588,
Møgeltønder Ejerlav,Møgeltønder,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,54.945136,8.821058,
Møgeltønder Pastorat,Møgeltønder,Pastorat,Pastorat,1,2,1770-07-02,1924-07-01,no,0.0,54.935698,8.796594,
Møgeltønder Sogn,Møgeltønder,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,54.935058,8.796747,
Møgeltønder Sognekommune,Møgeltønder,Sognekommune,Sognekommune,2,2,1844-07-01,1970-03-31,no,0.07,54.935698,8.796594,
