toraid;tora_prefLabel;tora_altLabel;cadastral_unit_id;type;littera;assessment_hemmantal;parish;tora_province;tora_sweref99_n;tora_sweref99_e;tora_wgs84_lat;tora_wgs84_long;koordinatkod;tora_source;tora_source_url;toraid_url
5841;Övrarp;;1;kronohemman;1;1;Hässleby;Småland;6383810.5581;535041.2351;57.5953;15.5862;Hög;E1:138-139;https://sok.riksarkivet.se/bildvisning/R0000168_00078;https://sok.riksarkivet.se/topografi/5841
5841;Övrarp;;2;kronohemman;2;1;Hässleby;Småland;6383810.5581;535041.2351;57.5953;15.5862;Hög;E1:138-139;https://sok.riksarkivet.se/bildvisning/R0000168_00078;https://sok.riksarkivet.se/topografi/5841
5842;Gullegärde;;1;kronohemman;1;1;Hässleby;Småland;6384530.4572;533612.0776;57.6019;15.5624;Hög;E1:141;https://sok.riksarkivet.se/bildvisning/R0000168_00079;https://sok.riksarkivet.se/topografi/5842
5843;Tute;;1;kronohemman;1;0,5;Hässleby;Småland;6385177.9429;533683.7633;57.6077;15.5637;Hög;E1:142-143;https://sok.riksarkivet.se/bildvisning/R0000168_00080;https://sok.riksarkivet.se/topografi/5843
5844;Kulla;;1;kronohemman;2;0,5;Hässleby;Småland;6384994.4070;533472.6672;57.6061;15.5602;Hög;E1:142-143;https://sok.riksarkivet.se/bildvisning/R0000168_00080;https://sok.riksarkivet.se/topografi/5844
5845;Ubbekulla;;1;kronohemman;1;1;Hässleby;Småland;6382963.6368;535171.4296;57.5877;15.5883;Hög;E1:144;https://sok.riksarkivet.se/bildvisning/R0000168_00081;https://sok.riksarkivet.se/topografi/5845
5846;Stora Fagerhult;;1;skattehemman;1;1;Hässleby;Småland;6382008.8163;531618.4416;57.5794;15.5287;Hög;E1:145;https://sok.riksarkivet.se/bildvisning/R0000168_00081;https://sok.riksarkivet.se/topografi/5846
5846;Stora Fagerhult;;2;frälsehemman;2;;Hässleby;Småland;6382008.8163;531618.4416;57.5794;15.5287;Hög;E1:145;https://sok.riksarkivet.se/bildvisning/R0000168_00081;https://sok.riksarkivet.se/topografi/5846
5847;Hult;;1;skattehemman;1;1;Hässleby;Småland;6380290.7058;533660.5074;57.5638;15.5626;Hög;E1:146-147;https://sok.riksarkivet.se/bildvisning/R0000168_00082;https://sok.riksarkivet.se/topografi/5847
5848;Timmerås;;1;utjord;F;;Hässleby;Småland;6381547.2244;533779.3346;57.5751;15.5648;Hög;E1:146-147;https://sok.riksarkivet.se/bildvisning/R0000168_00082;https://sok.riksarkivet.se/topografi/5848
5849;Apparp;;1;skattehemman;1;1;Hässleby;Småland;6382987.0811;529770.0904;57.5883;15.4979;Hög;E1:148;https://sok.riksarkivet.se/bildvisning/R0000168_00083;https://sok.riksarkivet.se/topografi/5849
5850;Pasarp;;1;utjord;;;Hässleby;Småland;6382719.0991;528621.9679;57.586;15.4787;Medel;E1:148;https://sok.riksarkivet.se/bildvisning/R0000168_00083;https://sok.riksarkivet.se/topografi/5850
5851;Hjälmshester;;1;kronohemman;1;1;Hässleby;Småland;6383322.6212;532488.1208;57.5911;15.5435;Hög;E1:149;https://sok.riksarkivet.se/bildvisning/R0000168_00083;https://sok.riksarkivet.se/topografi/5851
5852;Lid;;1;kronohemman;2;1;Hässleby;Småland;6382670.0631;531451.9967;57.5854;15.526;Hög;E1:150-151;https://sok.riksarkivet.se/bildvisning/R0000168_00084;https://sok.riksarkivet.se/topografi/5852
5853;Lilla Fagerhult;;1;skattehemman;1;1;Hässleby;Småland;6382541.1607;530894.6443;57.5842;15.5167;Hög;E1:150-151;https://sok.riksarkivet.se/bildvisning/R0000168_00084;https://sok.riksarkivet.se/topografi/5853
5854;Gäddegöl;;1;kronohemman;1;0,5;Hässleby;Småland;6384792.4558;530452.6183;57.6045;15.5096;Hög;E1:152;https://sok.riksarkivet.se/bildvisning/R0000168_00085;https://sok.riksarkivet.se/topografi/5854
5855;Vittskögle;;1;kronohemman;1;1;Hässleby;Småland;6385581.4662;527752.2344;57.6118;15.4645;Hög;E1:153, E1:156;https://sok.riksarkivet.se/bildvisning/R0000168_00085, https://sok.riksarkivet.se/bildvisning/R0000168_00087;https://sok.riksarkivet.se/topografi/5855
5855;Vittskögle;;2;skattehemman;2;0,5;Hässleby;Småland;6385581.4662;527752.2344;57.6118;15.4645;Hög;E1:153, E1:156;https://sok.riksarkivet.se/bildvisning/R0000168_00085, https://sok.riksarkivet.se/bildvisning/R0000168_00087;https://sok.riksarkivet.se/topografi/5855
5855;Vittskögle;;3;kronoutjord;;;Hässleby;Småland;6385581.4662;527752.2344;57.6118;15.4645;Hög;E1:153, E1:156;https://sok.riksarkivet.se/bildvisning/R0000168_00085, https://sok.riksarkivet.se/bildvisning/R0000168_00087;https://sok.riksarkivet.se/topografi/5855
5856;Funghult;;1;skattehemman;1;1;Hässleby;Småland;6382339.5261;527335.0268;57.5827;15.4571;Hög;E1:154-155;https://sok.riksarkivet.se/bildvisning/R0000168_00086;https://sok.riksarkivet.se/topografi/5856
5856;Funghult;;2;frälsehemman;2;0,5;Hässleby;Småland;6382339.5261;527335.0268;57.5827;15.4571;Hög;E1:154-155;https://sok.riksarkivet.se/bildvisning/R0000168_00086;https://sok.riksarkivet.se/topografi/5856
5856;Funghult;;3;skattehemman;3;1;Hässleby;Småland;6382339.5261;527335.0268;57.5827;15.4571;Hög;E1:154-155;https://sok.riksarkivet.se/bildvisning/R0000168_00086;https://sok.riksarkivet.se/topografi/5856
5856;Funghult;;4;skattehemman;4;0,5;Hässleby;Småland;6382339.5261;527335.0268;57.5827;15.4571;Hög;E1:154-155;https://sok.riksarkivet.se/bildvisning/R0000168_00086;https://sok.riksarkivet.se/topografi/5856
5856;Funghult;;5;utjord;;;Hässleby;Småland;6382339.5261;527335.0268;57.5827;15.4571;Hög;E1:154-155;https://sok.riksarkivet.se/bildvisning/R0000168_00086;https://sok.riksarkivet.se/topografi/5856
5857;Vada;;1;skattehemman;1;0,25;Kråkshult;Småland;6383308.0337;525386.5988;57.5915;15.4247;Hög;E1:157;https://sok.riksarkivet.se/bildvisning/R0000168_00087;https://sok.riksarkivet.se/topografi/5857
5858;Brestorp;;1;kronohemman;1;1;Hässleby;Småland;6384644.6985;534690.6652;57.6029;15.5805;Hög;E1:158-159;https://sok.riksarkivet.se/bildvisning/R0000168_00088;https://sok.riksarkivet.se/topografi/5858
5858;Brestorp;;2;kronohemman;2;1;Hässleby;Småland;6384644.6985;534690.6652;57.6029;15.5805;Hög;E1:158-159;https://sok.riksarkivet.se/bildvisning/R0000168_00088;https://sok.riksarkivet.se/topografi/5858
5858;Brestorp;;3;kronohemman;3;1;Hässleby;Småland;6384644.6985;534690.6652;57.6029;15.5805;Hög;E1:158-159;https://sok.riksarkivet.se/bildvisning/R0000168_00088;https://sok.riksarkivet.se/topografi/5858
5859;Sandvik;;1;skattehemman;1;1;Hässleby;Småland;6379689.7987;533187.9525;57.5585;15.5547;Hög;E1:160;https://sok.riksarkivet.se/bildvisning/R0000168_00089;https://sok.riksarkivet.se/topografi/5859
5860;Öglingsås;Öylåß;1;utjord;;;Hässleby;Småland;6379169.3734;533692.1226;57.5538;15.563;Hög;E1:160;https://sok.riksarkivet.se/bildvisning/R0000168_00089;https://sok.riksarkivet.se/topografi/5860
5861;Gamla Vallnäs;Vallnäs;1;skattehemman;1;1;Hässleby;Småland;6386390.0285;528399.9453;57.619;15.4754;Hög;E1:161;https://sok.riksarkivet.se/bildvisning/R0000168_00089;https://sok.riksarkivet.se/topografi/5861
5861;Gamla Vallnäs;Vallnäs;2;skattehemman;2;1;Hässleby;Småland;6386390.0285;528399.9453;57.619;15.4754;Hög;E1:161;https://sok.riksarkivet.se/bildvisning/R0000168_00089;https://sok.riksarkivet.se/topografi/5861
5861;Gamla Vallnäs;Vallnäs;3;skattehemman;3;0,5;Hässleby;Småland;6386390.0285;528399.9453;57.619;15.4754;Hög;E1:161;https://sok.riksarkivet.se/bildvisning/R0000168_00089;https://sok.riksarkivet.se/topografi/5861
5862;Gäddehemmet;;1;torp;1;;Hässleby;Småland;6384134.4580;528758.0267;57.5987;15.4812;Hög;E1:164;https://sok.riksarkivet.se/bildvisning/R0000168_00091;https://sok.riksarkivet.se/topografi/5862
5863;Östtorp;;1;kronohemman;;0,5;Hässleby;Småland;;;;;Saknas;E1:124;https://sok.riksarkivet.se/bildvisning/R0000168_00071;https://sok.riksarkivet.se/topografi/5863
5864;Hagakvarn;Strömstorp;1;kronohemman;;;Hässleby;Småland;;;;;Saknas;E1:124;https://sok.riksarkivet.se/bildvisning/R0000168_00071;https://sok.riksarkivet.se/topografi/5864
5865;Rödekulla;;1;utjord;;;Hässleby;Småland;;;;;Saknas;E1:109;https://sok.riksarkivet.se/bildvisning/R0000168_00063;https://sok.riksarkivet.se/topografi/5865
5866;Hapnäs;Haxnäß;1;utjord;;;Hässleby;Småland;;;;;Saknas;E1:109;https://sok.riksarkivet.se/bildvisning/R0000168_00063;https://sok.riksarkivet.se/topografi/5866
5867;Stenbro;;1;utjord;;;Hässleby;Småland;;;;;Saknas;E1:118-119;https://sok.riksarkivet.se/bildvisning/R0000168_00068;https://sok.riksarkivet.se/topografi/5867
5868;Västertorp;;1;kronohemman;;0,5;Hässleby;Småland;;;;;Saknas;E1:121;https://sok.riksarkivet.se/bildvisning/R0000168_00069;https://sok.riksarkivet.se/topografi/5868
5869;Svenstorp;Kråkshults kyrkby;1;skattehemman;A;1;Kråkshult;Småland;6379622.8936;522405.9843;57.5585;15.3745;Hög;E1:81;https://sok.riksarkivet.se/bildvisning/R0000168_00048;https://sok.riksarkivet.se/topografi/5869
5870;Perstorp;;1;skattehemman;1;1;Kråkshult;Småland;6378298.7398;522193.6793;57.5466;15.3708;Hög;E1:82-83;https://sok.riksarkivet.se/bildvisning/R0000168_00049;https://sok.riksarkivet.se/topografi/5870
5870;Perstorp;;2;skattehemman;2;0,5;Kråkshult;Småland;6378298.7398;522193.6793;57.5466;15.3708;Hög;E1:82-83;https://sok.riksarkivet.se/bildvisning/R0000168_00049;https://sok.riksarkivet.se/topografi/5870
5870;Perstorp;;3;utjord;;;Kråkshult;Småland;6378298.7398;522193.6793;57.5466;15.3708;Hög;E1:82-83;https://sok.riksarkivet.se/bildvisning/R0000168_00049;https://sok.riksarkivet.se/topografi/5870
5871;Åsa;;1;skattehemman;A;0,5;Kråkshult;Småland;6377568.8387;523588.4083;57.54;15.394;Hög;E1:84;https://sok.riksarkivet.se/bildvisning/R0000168_00050;https://sok.riksarkivet.se/topografi/5871
5872;Hulu;;1;skattehemman;A;0,5;Kråkshult;Småland;6376061.6349;521038.6771;57.5266;15.3513;Hög;E1:85;https://sok.riksarkivet.se/bildvisning/R0000168_00050;https://sok.riksarkivet.se/topografi/5872
5873;Tokeryd;;1;skattehemman;A;0,5;Kråkshult;Småland;6379023.9970;525396.6449;57.553;15.4244;Hög;E1:86-87;https://sok.riksarkivet.se/bildvisning/R0000168_00051;https://sok.riksarkivet.se/topografi/5873
5874;Ålarp;;1;skattehemman;F;0,5;Kråkshult;Småland;6379073.9472;525956.7416;57.5534;15.4337;Hög;E1:86-87;https://sok.riksarkivet.se/bildvisning/R0000168_00051;https://sok.riksarkivet.se/topografi/5874
5875;Boarp;;1;kronohemman;A;0,25;Kråkshult;Småland;6376794.4152;523613.0736;57.5331;15.3944;Hög;E1:88;https://sok.riksarkivet.se/bildvisning/R0000168_00052;https://sok.riksarkivet.se/topografi/5875
5876;Fatkullen;;1;utjord;F;;Kråkshult;Småland;6376347.8465;523812.1795;57.529;15.3976;Hög;E1:88;https://sok.riksarkivet.se/bildvisning/R0000168_00052;https://sok.riksarkivet.se/topografi/5876
5877;Fågelhult;;1;skattehemman;1;1;Kråkshult;Småland;6377773.8812;523962.6254;57.5418;15.4003;Hög;E1:89;https://sok.riksarkivet.se/bildvisning/R0000168_00052;https://sok.riksarkivet.se/topografi/5877
5877;Fågelhult;;2;skattehemman;2;1;Kråkshult;Småland;6377773.8812;523962.6254;57.5418;15.4003;Hög;E1:89;https://sok.riksarkivet.se/bildvisning/R0000168_00052;https://sok.riksarkivet.se/topografi/5877
5878;Åsatorp;;1;kronohemman;A;0,125;Kråkshult;Småland;6379581.9752;527597.8078;57.5579;15.4612;Hög;E1:90-91;https://sok.riksarkivet.se/bildvisning/R0000168_00053;https://sok.riksarkivet.se/topografi/5878
5879;Hög;;1;skattehemman;F;1;Kråkshult;Småland;6377770.0137;521831.1632;57.5419;15.3647;Hög;E1:90-91;https://sok.riksarkivet.se/bildvisning/R0000168_00053;https://sok.riksarkivet.se/topografi/5879
5880;Boxefall;;1;skattehemman;A;0,5;Kråkshult;Småland;6380245.3547;529318.2038;57.5637;15.4901;Hög;E1:92;https://sok.riksarkivet.se/bildvisning/R0000168_00054;https://sok.riksarkivet.se/topografi/5880
5881;Skäggaskögle;;1;skattehemman;1;1;Kråkshult;Småland;6382265.4864;528286.4632;57.5819;15.473;Hög;E1:93;https://sok.riksarkivet.se/bildvisning/R0000168_00054;https://sok.riksarkivet.se/topografi/5881
5882;Lindåsen;;1;skattehemman;1;0,5;Kråkshult;Småland;6381974.8684;523791.1095;57.5796;15.3978;Hög;E1:94-95;https://sok.riksarkivet.se/bildvisning/R0000168_00055;https://sok.riksarkivet.se/topografi/5882
5882;Lindåsen;;2;utjord;;;Kråkshult;Småland;6381974.8684;523791.1095;57.5796;15.3978;Hög;E1:94-95;https://sok.riksarkivet.se/bildvisning/R0000168_00055;https://sok.riksarkivet.se/topografi/5882
5883;Skalla-Funghult;;1;skattehemman;2;1;Kråkshult;Småland;6382145.5066;526559.8444;57.581;15.4442;Hög;E1:94-95;https://sok.riksarkivet.se/bildvisning/R0000168_00055;https://sok.riksarkivet.se/topografi/5883
5884;Möreryd;;1;skattehemman;1;1;Kråkshult;Småland;6382028.2131;529482.559;57.5797;15.493;Hög;E1:96;https://sok.riksarkivet.se/bildvisning/R0000168_00056;https://sok.riksarkivet.se/topografi/5884
5885;Ebbarp;;1;skattehemman;1;1;Kråkshult;Småland;6380010.7075;525398.6066;57.5619;15.4245;Hög;E1:97;https://sok.riksarkivet.se/bildvisning/R0000168_00056;https://sok.riksarkivet.se/topografi/5885
5886;Hultna;;1;frälsehemman;1;1;Kråkshult;Småland;6381985.5324;525040.337;57.5796;15.4187;Hög;E1:98-99;https://sok.riksarkivet.se/bildvisning/R0000168_00057;https://sok.riksarkivet.se/topografi/5886
5886;Hultna;;2;kronohemman;2;1;Kråkshult;Småland;6381985.5324;525040.337;57.5796;15.4187;Hög;E1:98-99;https://sok.riksarkivet.se/bildvisning/R0000168_00057;https://sok.riksarkivet.se/topografi/5886
5886;Hultna;;3;frälsehemman;3;1;Kråkshult;Småland;6381985.5324;525040.337;57.5796;15.4187;Hög;E1:98-99;https://sok.riksarkivet.se/bildvisning/R0000168_00057;https://sok.riksarkivet.se/topografi/5886
5887;Totarp;;1;skattehemman;1;1;Kråkshult;Småland;6381588.4657;528336.533;57.5758;15.4738;Hög;E1:100;https://sok.riksarkivet.se/bildvisning/R0000168_00058;https://sok.riksarkivet.se/topografi/5887
5888;Stora Kråkshult;;1;kronohemman;1;1;Kråkshult;Småland;6377404.4358;526093.7066;57.5384;15.4359;Hög;E4:246-247, E4:263;https://sok.riksarkivet.se/bildvisning/R0000171_00131, https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5888
5888;Stora Kråkshult;;2;skattehemman;2;1;Kråkshult;Småland;6377404.4358;526093.7066;57.5384;15.4359;Hög;E4:246-247, E4:263;https://sok.riksarkivet.se/bildvisning/R0000171_00131, https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5888
5888;Stora Kråkshult;;3;kronohemman;3;1;Kråkshult;Småland;6377404.4358;526093.7066;57.5384;15.4359;Hög;E4:246-247, E4:263;https://sok.riksarkivet.se/bildvisning/R0000171_00131, https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5888
5888;Stora Kråkshult;;4;klockargård;4;1;Kråkshult;Småland;6377404.4358;526093.7066;57.5384;15.4359;Hög;E4:246-247, E4:263;https://sok.riksarkivet.se/bildvisning/R0000171_00131, https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5888
5889;Lilla Kråkshult;;1;övrig kameral enhet;1;1;Kråkshult;Småland;6376352.9553;526608.5544;57.5289;15.4443;Hög;E4:248;https://sok.riksarkivet.se/bildvisning/R0000171_00132;https://sok.riksarkivet.se/topografi/5889
5890;Arvidshög;;1;skattehemman;1;0,125;Kråkshult;Småland;6373306.8066;522848.3256;57.5018;15.3813;Hög;E4:249;https://sok.riksarkivet.se/bildvisning/R0000171_00132;https://sok.riksarkivet.se/topografi/5890
5891;Näs;;1;skattehemman;1;1;Kråkshult;Småland;6374547.3580;526189.6425;57.5127;15.4372;Hög;E4:250-251;https://sok.riksarkivet.se/bildvisning/R0000171_00133;https://sok.riksarkivet.se/topografi/5891
5892;Stallaberg;;1;övrig kameral enhet;1;1;Kråkshult;Småland;6375485.9662;525156.8298;57.5212;15.42;Hög;E4:252, E4:263;https://sok.riksarkivet.se/bildvisning/R0000171_00134, https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5892
5893;Kråkefall;;1;nybygge;1;;Kråkshult;Småland;6374466.6416;519096.5259;57.5124;15.3188;Hög;E4:253;https://sok.riksarkivet.se/bildvisning/R0000171_00134;https://sok.riksarkivet.se/topografi/5893
5894;Stora Bjälkerum;;1;kronohemman;1;1;Kråkshult;Småland;6374594.2200;523900.4933;57.5133;15.3989;Hög;E4:254-255;https://sok.riksarkivet.se/bildvisning/R0000171_00135;https://sok.riksarkivet.se/topografi/5894
5894;Stora Bjälkerum;;2;kronohemman;2;1;Kråkshult;Småland;6374594.2200;523900.4933;57.5133;15.3989;Hög;E4:254-255;https://sok.riksarkivet.se/bildvisning/R0000171_00135;https://sok.riksarkivet.se/topografi/5894
5894;Stora Bjälkerum;;3;kronohemman;3;1;Kråkshult;Småland;6374594.2200;523900.4933;57.5133;15.3989;Hög;E4:254-255;https://sok.riksarkivet.se/bildvisning/R0000171_00135;https://sok.riksarkivet.se/topografi/5894
5895;Lilla Bjälkerum;;1;kronohemman;1;1;Kråkshult;Småland;6375304.5860;523020.1614;57.5197;15.3843;Hög;E4:256, E4:257;https://sok.riksarkivet.se/bildvisning/R0000171_00136, https://sok.riksarkivet.se/bildvisning/R0000171_00136;https://sok.riksarkivet.se/topografi/5895
5896;Heda;;1;skattehemman;1;1;Kråkshult;Småland;6378469.8743;528023.1912;57.5479;15.4682;Hög;E4:258-259;https://sok.riksarkivet.se/bildvisning/R0000171_00137;https://sok.riksarkivet.se/topografi/5896
5897;Hoeberg;;1;kronohemman;1;0,25;Kråkshult;Småland;6376916.3845;524886.3962;57.5341;15.4156;Medel;E4:260;https://sok.riksarkivet.se/bildvisning/R0000171_00138;https://sok.riksarkivet.se/topografi/5897
5898;Dal;;1;övrig kameral enhet;1;1;Kråkshult;Småland;6377336.8295;528287.077;57.5377;15.4725;Hög;E4:261;https://sok.riksarkivet.se/bildvisning/R0000171_00138;https://sok.riksarkivet.se/topografi/5898
5899;Kyrkoryd;;1;övrig kameral enhet;1;0,25;Kråkshult;Småland;6376192.5783;524909.5884;57.5276;15.416;Hög;E4:262;https://sok.riksarkivet.se/bildvisning/R0000171_00139;https://sok.riksarkivet.se/topografi/5899
5900;Skögle;;1;utjord;;;Kråkshult;Småland;;;;;Saknas;E1:98-99;https://sok.riksarkivet.se/bildvisning/R0000168_00057;https://sok.riksarkivet.se/topografi/5900
5901;Boarp;;1;skattehemman;A;1;Bellö;Småland;6382466.3563;516769.0507;57.5843;15.2805;Hög;E1:57;https://sok.riksarkivet.se/bildvisning/R0000168_00036;https://sok.riksarkivet.se/topografi/5901
5902;Marhult;;1;skattehemman;1;1;Bellö;Småland;6383751.7528;519510.041;57.5957;15.3264;Hög;E1:58-59;https://sok.riksarkivet.se/bildvisning/R0000168_00037;https://sok.riksarkivet.se/topografi/5902
5902;Marhult;;2;kronohemman;2;;Bellö;Småland;6383751.7528;519510.041;57.5957;15.3264;Hög;E1:58-59;https://sok.riksarkivet.se/bildvisning/R0000168_00037;https://sok.riksarkivet.se/topografi/5902
5903;Ödeholmen;;1;utjord;F;;Bellö;Småland;6385315.0860;519413.402;57.6098;15.3249;Låg;E1:170-171, E1:58-59;https://sok.riksarkivet.se/bildvisning/R0000168_00094, https://sok.riksarkivet.se/bildvisning/R0000168_00037;https://sok.riksarkivet.se/topografi/5903
5904;Rysseryd;;1;skattehemman;A;0,25;Bellö;Småland;6383392.0975;521683.0132;57.5924;15.3627;Hög;E1:60;https://sok.riksarkivet.se/bildvisning/R0000168_00038;https://sok.riksarkivet.se/topografi/5904
5905;Ugglarp;;1;skattehemman;A;0,25;Bellö;Småland;6384972.0180;519778.5596;57.6067;15.331;Hög;E1:61;https://sok.riksarkivet.se/bildvisning/R0000168_00038;https://sok.riksarkivet.se/topografi/5905
5906;Skuru;;1;skattehemman;A;0,5;Bellö;Småland;6384263.5452;525161.0701;57.6001;15.421;Låg;E1:62-63;https://sok.riksarkivet.se/bildvisning/R0000168_00039;https://sok.riksarkivet.se/topografi/5906
5907;Sjöhult;;1;skattehemman;1;1;Bellö;Småland;6381906.6297;517515.7531;57.5793;15.2929;Hög;E1:62-63;https://sok.riksarkivet.se/bildvisning/R0000168_00039;https://sok.riksarkivet.se/topografi/5907
5907;Sjöhult;;2;skattehemman;2;1;Bellö;Småland;6381906.6297;517515.7531;57.5793;15.2929;Hög;E1:62-63;https://sok.riksarkivet.se/bildvisning/R0000168_00039;https://sok.riksarkivet.se/topografi/5907
5908;Borstrulla;;1;skattehemman;1;1;Bellö;Småland;6383326.7644;523470.1644;57.5917;15.3926;Hög;E1:64;https://sok.riksarkivet.se/bildvisning/R0000168_00040;https://sok.riksarkivet.se/topografi/5908
5908;Borstrulla;;2;kronohemman;2;1;Bellö;Småland;6383326.7644;523470.1644;57.5917;15.3926;Hög;E1:64;https://sok.riksarkivet.se/bildvisning/R0000168_00040;https://sok.riksarkivet.se/topografi/5908
5909;Högaskögle;;1;kronohemman;A;1;Bellö;Småland;6381801.2199;523259.9206;57.578;15.3889;Hög;E1:65;https://sok.riksarkivet.se/bildvisning/R0000168_00040;https://sok.riksarkivet.se/topografi/5909
5910;Hässleberg;;1;skattehemman;1;1;Bellö;Småland;6380293.7230;521407.6416;57.5646;15.3578;Hög;E1:66-67;https://sok.riksarkivet.se/bildvisning/R0000168_00041;https://sok.riksarkivet.se/topografi/5910
5910;Hässleberg;;2;skattehemman;2;1;Bellö;Småland;6380293.7230;521407.6416;57.5646;15.3578;Hög;E1:66-67;https://sok.riksarkivet.se/bildvisning/R0000168_00041;https://sok.riksarkivet.se/topografi/5910
5911;Antesbo;;1;skattehemman;M;0,25;Bellö;Småland;6380596.8965;523552.1501;57.5672;15.3937;Hög;E1:66-67;https://sok.riksarkivet.se/bildvisning/R0000168_00041;https://sok.riksarkivet.se/topografi/5911
5912;Åsen;;1;skattehemman;A;1;Bellö;Småland;6379981.2332;523032.3173;57.5617;15.385;Hög;E1:68;https://sok.riksarkivet.se/bildvisning/R0000168_00042;https://sok.riksarkivet.se/topografi/5912
